6.000000000000031974e-01,-1.000000000000000000e+00,5.200000000000022382e-01,-5.499999999999987121e-01,5.900000000000023004e-01,-1.000000000000000000e+00,1.500000000000010214e-01,6.600000000000032507e-01,3.900000000000012346e-01,-7.999999999999918288e-02,-1.899999999999939515e-01,4.300000000000048228e-01,-4.099999999999985878e-01,-1.000000000000000000e+00,-1.199999999999921130e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-8.999999999999999112e-01,-9.599999999999990763e-01,-3.799999999999967848e-01,5.200000000000031264e-01,-9.199999999999972644e-01,4.300000000000048228e-01,-6.999999999999739764e-02,1.900000000000054978e-01,3.700000000000038813e-01,-1.000000000000000000e+00,9.900000000000026557e-01,-1.000000000000000000e+00,3.200000000000029488e-01,3.600000000000029843e-01,-9.999999999999831246e-02,7.600000000000015632e-01,-9.199999999999972644e-01,-5.699999999999987299e-01,2.600000000000028955e-01,-1.799999999999974953e-01,7.000000000000050626e-01,-1.000000000000000000e+00,8.300000000000069544e-01,4.700000000000039702e-01,-1.099999999999956568e-01,-1.000000000000000000e+00,8.000000000000024869e-01,-5.699999999999987299e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-7.199999999999988631e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-6.299999999999978950e-01,-8.199999999999962874e-01,-1.000000000000000000e+00,-3.099999999999984990e-01,-1.599999999999992539e-01,-6.799999999999961631e-01,9.000000000000185629e-02,-3.399999999999976374e-01,-1.000000000000000000e+00,-3.199999999999985079e-01,-9.699999999999981970e-01,-1.000000000000000000e+00,7.000000000000361489e-02,-9.799999999999955413e-01,7.000000000000050626e-01,-7.699999999999989075e-01,-1.000000000000000000e+00,-6.799999999999970512e-01,-1.999999999999912959e-02,-3.799999999999941203e-01,-1.000000000000000000e+00,-7.199999999999988631e-01,1.500000000000036859e-01,6.200000000000014388e-01,-5.399999999999987033e-01,-1.000000000000000000e+00
6.400000000000041211e-01,-1.000000000000000000e+00,9.400000000000026112e-01,-5.499999999999987121e-01,5.900000000000023004e-01,-1.000000000000000000e+00,1.500000000000010214e-01,9.600000000000044054e-01,3.900000000000012346e-01,-7.999999999999918288e-02,-1.000000000000000000e+00,-3.199999999999967315e-01,-1.000000000000000000e+00,-2.199999999999984190e-01,-1.199999999999921130e-01,-9.799999999999990941e-01,-1.000000000000000000e+00,-5.099999999999986766e-01,-1.799999999999983835e-01,-1.199999999999956657e-01,4.300000000000030465e-01,-8.899999999999963496e-01,8.500000000000051958e-01,-6.999999999999739764e-02,1.900000000000054978e-01,3.700000000000038813e-01,-1.000000000000000000e+00,9.900000000000026557e-01,-1.000000000000000000e+00,4.900000000000039879e-01,-1.000000000000000000e+00,-9.999999999999831246e-02,7.600000000000015632e-01,-9.199999999999972644e-01,-1.299999999999974509e-01,8.300000000000042899e-01,-1.000000000000000000e+00,9.200000000000043698e-01,-1.000000000000000000e+00,4.100000000000056932e-01,4.700000000000039702e-01,6.600000000000041389e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-8.999999999999981348e-01,-1.699999999999974865e-01,-9.399999999999963940e-01,-9.899999999999991029e-01,1.000000000000027534e-01,-2.099999999999984102e-01,-1.000000000000000000e+00,-1.999999999999824141e-02,-4.899999999999968825e-01,-8.199999999999962874e-01,-1.000000000000000000e+00,-3.099999999999984990e-01,-1.599999999999992539e-01,-1.899999999999939515e-01,-7.599999999999997868e-01,6.600000000000023626e-01,-2.899999999999984812e-01,-3.199999999999985079e-01,-1.000000000000000000e+00,-5.399999999999969269e-01,7.000000000000361489e-02,2.700000000000055689e-01,7.000000000000050626e-01,-7.699999999999989075e-01,-1.000000000000000000e+00,-3.699999999999976641e-01,-1.999999999999912959e-02,-4.699999999999933120e-01,-8.999999999999830358e-02,-1.000000000000000000e+00,1.500000000000036859e-01,-1.000000000000000000e+00,-5.399999999999987033e-01,-6.599999999999943689e-01
6.400000000000041211e-01,-1.000000000000000000e+00,9.400000000000026112e-01,-5.499999999999987121e-01,7.500000000000042188e-01,-1.000000000000000000e+00,1.500000000000010214e-01,6.600000000000032507e-01,3.900000000000012346e-01,-7.999999999999918288e-02,1.000000000000045297e-01,-6.099999999999961009e-01,-4.099999999999985878e-01,-2.799999999999984723e-01,8.700000000000078781e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-8.999999999999999112e-01,-9.599999999999990763e-01,-3.799999999999967848e-01,1.900000000000037215e-01,-8.899999999999963496e-01,2.700000000000037925e-01,-6.999999999999739764e-02,1.900000000000054978e-01,9.500000000000061728e-01,-1.000000000000000000e+00,9.900000000000026557e-01,-1.000000000000000000e+00,3.200000000000029488e-01,-1.000000000000000000e+00,-9.999999999999831246e-02,7.600000000000015632e-01,-9.199999999999972644e-01,-5.799999999999969624e-01,8.300000000000042899e-01,-1.000000000000000000e+00,9.200000000000043698e-01,-1.000000000000000000e+00,4.100000000000056932e-01,-3.999999999999959144e-01,-2.099999999999966338e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-5.699999999999987299e-01,-1.699999999999974865e-01,-5.999999999999969802e-01,-3.799999999999994493e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.799999999999990941e-01,-5.099999999999986766e-01,-4.899999999999968825e-01,-9.399999999999972822e-01,-1.000000000000000000e+00,-9.899999999999982148e-01,-1.599999999999992539e-01,1.000000000000356160e-02,-7.599999999999997868e-01,6.600000000000023626e-01,-1.000000000000000000e+00,-3.199999999999985079e-01,-9.699999999999981970e-01,-9.699999999999990852e-01,7.000000000000361489e-02,-7.699999999999971312e-01,7.000000000000050626e-01,-1.000000000000000000e+00,-9.699999999999990852e-01,-3.699999999999976641e-01,-1.999999999999912959e-02,-3.799999999999941203e-01,-8.999999999999830358e-02,-1.000000000000000000e+00,1.500000000000063505e-01,3.100000000000047162e-01,-5.399999999999987033e-01,-6.599999999999943689e-01
6.400000000000041211e-01,-1.000000000000000000e+00,9.400000000000026112e-01,-5.499999999999987121e-01,5.900000000000023004e-01,-1.000000000000000000e+00,1.500000000000010214e-01,6.600000000000032507e-01,3.900000000000012346e-01,-7.999999999999918288e-02,-1.000000000000000000e+00,-3.199999999999967315e-01,-4.899999999999968825e-01,-1.000000000000000000e+00,-1.199999999999921130e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-5.099999999999986766e-01,-1.000000000000000000e+00,-3.799999999999967848e-01,-9.999999999998232525e-03,-8.899999999999963496e-01,2.700000000000037925e-01,-6.999999999999739764e-02,1.900000000000054978e-01,9.500000000000061728e-01,-1.000000000000000000e+00,9.900000000000026557e-01,-1.000000000000000000e+00,3.200000000000029488e-01,-1.000000000000000000e+00,-7.499999999999971134e-01,7.600000000000015632e-01,-9.199999999999972644e-01,-1.299999999999974509e-01,-4.899999999999968825e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.100000000000056932e-01,-5.499999999999978240e-01,-2.099999999999966338e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-5.699999999999987299e-01,4.700000000000039702e-01,-8.999999999999563904e-02,-7.999999999999989342e-01,-1.000000000000000000e+00,-2.099999999999984102e-01,-5.299999999999978062e-01,-5.099999999999986766e-01,-6.299999999999978950e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.599999999999992539e-01,-6.799999999999961631e-01,-7.599999999999997868e-01,6.600000000000023626e-01,-1.599999999999983658e-01,-3.199999999999985079e-01,-1.000000000000000000e+00,-9.499999999999981792e-01,1.400000000000027889e-01,-6.999999999999961808e-01,9.800000000000061995e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.999999999999912959e-02,-3.799999999999941203e-01,-8.999999999999830358e-02,-7.199999999999988631e-01,7.300000000000059774e-01,3.100000000000047162e-01,-7.399999999999979927e-01,8.000000000000717648e-02
6.000000000000031974e-01,-1.000000000000000000e+00,8.700000000000016609e-01,-5.499999999999987121e-01,5.900000000000023004e-01,-1.000000000000000000e+00,1.500000000000010214e-01,7.000000000000041744e-01,3.900000000000012346e-01,-7.999999999999918288e-02,-1.000000000000000000e+00,-3.199999999999967315e-01,-7.099999999999970779e-01,-2.799999999999984723e-01,6.900000000000077183e-01,-2.099999999999975220e-01,-1.000000000000000000e+00,-5.099999999999986766e-01,-1.000000000000000000e+00,-3.799999999999967848e-01,-9.999999999998232525e-03,-9.199999999999972644e-01,8.500000000000051958e-01,-6.999999999999739764e-02,1.900000000000054978e-01,3.700000000000038813e-01,-1.000000000000000000e+00,9.900000000000026557e-01,-1.000000000000000000e+00,4.900000000000039879e-01,8.100000000000042721e-01,-7.499999999999971134e-01,7.600000000000015632e-01,-1.000000000000000000e+00,8.000000000000362377e-02,7.900000000000042544e-01,-1.000000000000000000e+00,7.200000000000050804e-01,-1.000000000000000000e+00,4.100000000000056932e-01,-1.299999999999983391e-01,6.600000000000041389e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-5.699999999999987299e-01,6.800000000000041567e-01,-8.999999999999563904e-02,-7.999999999999989342e-01,1.000000000000027534e-01,-2.099999999999984102e-01,-9.599999999999972999e-01,-1.000000000000000000e+00,-6.299999999999978950e-01,-9.399999999999972822e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.599999999999992539e-01,-1.899999999999939515e-01,-7.599999999999997868e-01,6.600000000000023626e-01,-6.299999999999987832e-01,-3.199999999999985079e-01,-4.899999999999986589e-01,-1.000000000000000000e+00,1.400000000000027889e-01,-6.999999999999961808e-01,4.700000000000057465e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-3.699999999999976641e-01,-8.999999999999830358e-02,-4.699999999999933120e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,7.300000000000059774e-01,-1.399999999999956835e-01,-5.399999999999987033e-01,6.400000000000076739e-01
6.000000000000031974e-01,-1.000000000000000000e+00,9.400000000000026112e-01,-5.499999999999987121e-01,5.900000000000023004e-01,-1.000000000000000000e+00,1.500000000000010214e-01,6.600000000000032507e-01,3.900000000000012346e-01,-7.999999999999918288e-02,-1.000000000000000000e+00,-3.199999999999967315e-01,-4.899999999999968825e-01,-2.799999999999984723e-01,6.900000000000077183e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-5.099999999999986766e-01,-1.000000000000000000e+00,-3.799999999999967848e-01,-9.999999999998232525e-03,-9.199999999999972644e-01,8.500000000000051958e-01,-6.999999999999739764e-02,1.900000000000054978e-01,3.700000000000038813e-01,-1.000000000000000000e+00,9.900000000000026557e-01,-1.000000000000000000e+00,4.900000000000039879e-01,8.100000000000042721e-01,-7.499999999999971134e-01,7.600000000000015632e-01,-1.000000000000000000e+00,-1.299999999999974509e-01,2.600000000000028955e-01,1.000000000000045297e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,4.100000000000056932e-01,-1.299999999999983391e-01,2.000000000000268230e-02,-1.000000000000000000e+00,-1.000000000000000000e+00,-5.699999999999987299e-01,6.800000000000041567e-01,-8.999999999999563904e-02,-7.999999999999989342e-01,-1.000000000000000000e+00,-2.099999999999984102e-01,-5.299999999999978062e-01,-5.099999999999986766e-01,-6.299999999999978950e-01,-9.399999999999972822e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.599999999999992539e-01,7.000000000000050626e-01,-7.599999999999997868e-01,6.600000000000023626e-01,-1.599999999999983658e-01,-3.199999999999985079e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.400000000000027889e-01,-6.999999999999961808e-01,9.800000000000061995e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-3.699999999999976641e-01,-1.999999999999912959e-02,-3.799999999999941203e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,7.300000000000059774e-01,3.500000000000038636e-01,-5.399999999999987033e-01,8.100000000000069367e-01
6.400000000000041211e-01,-1.000000000000000000e+00,9.400000000000026112e-01,-5.499999999999987121e-01,2.900000000000029221e-01,-1.000000000000000000e+00,1.500000000000010214e-01,6.600000000000032507e-01,3.900000000000012346e-01,-7.999999999999918288e-02,-6.099999999999987654e-01,3.200000000000047251e-01,4.800000000000039790e-01,-1.000000000000000000e+00,-3.799999999999950084e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-8.999999999999999112e-01,-1.799999999999983835e-01,-3.799999999999967848e-01,1.900000000000037215e-01,-9.199999999999972644e-01,2.700000000000037925e-01,-6.999999999999739764e-02,1.900000000000054978e-01,9.500000000000061728e-01,-1.000000000000000000e+00,9.900000000000026557e-01,-1.000000000000000000e+00,3.200000000000029488e-01,-1.999999999999646505e-02,-9.999999999999831246e-02,7.600000000000015632e-01,-1.000000000000000000e+00,-5.699999999999987299e-01,4.500000000000048406e-01,-1.799999999999974953e-01,7.000000000000050626e-01,-1.000000000000000000e+00,4.100000000000056932e-01,-5.499999999999978240e-01,-2.099999999999966338e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-5.699999999999987299e-01,-1.699999999999974865e-01,-5.999999999999969802e-01,-7.999999999999989342e-01,1.000000000000027534e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-4.899999999999968825e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-9.899999999999982148e-01,-1.599999999999992539e-01,4.300000000000048228e-01,-1.000000000000000000e+00,6.600000000000023626e-01,-2.899999999999984812e-01,-1.799999999999974953e-01,-9.699999999999981970e-01,-9.499999999999981792e-01,1.400000000000027889e-01,-1.000000000000000000e+00,7.000000000000050626e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-3.699999999999976641e-01,-1.999999999999912959e-02,-5.799999999999925215e-01,-8.999999999999830358e-02,-7.199999999999988631e-01,7.300000000000059774e-01,3.100000000000047162e-01,-5.399999999999987033e-01,-6.599999999999943689e-01
6.000000000000031974e-01,-1.000000000000000000e+00,8.700000000000016609e-01,-5.499999999999987121e-01,5.900000000000023004e-01,-1.000000000000000000e+00,1.500000000000010214e-01,6.600000000000032507e-01,3.900000000000012346e-01,-7.999999999999918288e-02,1.000000000000045297e-01,-1.000000000000000000e+00,-4.099999999999985878e-01,-1.000000000000000000e+00,-3.799999999999950084e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.599999999999983658e-01,-2.599999999999957900e-01,-1.000000000000000000e+00,-9.199999999999972644e-01,8.500000000000051958e-01,-6.999999999999739764e-02,-3.299999999999958522e-01,3.700000000000038813e-01,-1.000000000000000000e+00,9.900000000000026557e-01,-1.000000000000000000e+00,3.200000000000029488e-01,9.300000000000052669e-01,-9.999999999999831246e-02,-5.099999999999977884e-01,-9.199999999999972644e-01,-5.699999999999987299e-01,2.600000000000028955e-01,-1.000000000000000000e+00,9.200000000000043698e-01,-1.000000000000000000e+00,8.300000000000069544e-01,4.700000000000039702e-01,6.600000000000041389e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-5.699999999999987299e-01,-4.399999999999959499e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-4.899999999999968825e-01,-1.000000000000000000e+00,9.000000000000034639e-01,-1.000000000000000000e+00,-1.599999999999992539e-01,1.000000000000356160e-02,-7.599999999999997868e-01,7.000000000000272671e-02,-1.000000000000000000e+00,3.700000000000029932e-01,-9.699999999999981970e-01,-1.000000000000000000e+00,1.400000000000027889e-01,-9.999999999994679811e-03,7.000000000000050626e-01,-3.799999999999985612e-01,-9.699999999999990852e-01,-3.699999999999976641e-01,-1.999999999999912959e-02,-4.299999999999932765e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.500000000000036859e-01,3.500000000000038636e-01,-5.399999999999987033e-01,3.300000000000056222e-01
6.000000000000031974e-01,-1.000000000000000000e+00,8.700000000000016609e-01,-5.499999999999987121e-01,5.900000000000023004e-01,-1.000000000000000000e+00,1.500000000000010214e-01,-7.299999999999988720e-01,3.900000000000012346e-01,-1.299999999999983391e-01,3.900000000000065636e-01,-3.199999999999967315e-01,-4.099999999999985878e-01,-1.000000000000000000e+00,-1.199999999999921130e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-8.999999999999999112e-01,-4.099999999999976996e-01,-3.799999999999967848e-01,-6.399999999999979039e-01,-9.199999999999972644e-01,2.700000000000037925e-01,-6.999999999999739764e-02,-1.000000000000000000e+00,5.100000000000048939e-01,-5.599999999999987210e-01,9.900000000000026557e-01,-1.000000000000000000e+00,3.200000000000029488e-01,3.600000000000029843e-01,-9.999999999999831246e-02,-1.000000000000000000e+00,-9.199999999999972644e-01,-5.699999999999987299e-01,2.600000000000028955e-01,-1.799999999999974953e-01,7.000000000000050626e-01,-1.000000000000000000e+00,8.300000000000069544e-01,4.700000000000039702e-01,2.000000000000268230e-02,-1.000000000000000000e+00,8.000000000000024869e-01,-5.699999999999987299e-01,-1.000000000000000000e+00,-5.999999999999969802e-01,-1.000000000000000000e+00,5.800000000000040679e-01,-6.299999999999978950e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-4.899999999999968825e-01,-8.199999999999962874e-01,-1.000000000000000000e+00,-9.899999999999982148e-01,-1.599999999999992539e-01,1.000000000000356160e-02,-7.599999999999997868e-01,-5.199999999999969091e-01,-1.000000000000000000e+00,3.700000000000029932e-01,-9.699999999999973088e-01,-1.000000000000000000e+00,7.000000000000361489e-02,1.100000000000045386e-01,7.000000000000050626e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-3.699999999999976641e-01,-1.999999999999912959e-02,-4.299999999999932765e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,1.300000000000045564e-01,-2.399999999999984368e-01,-5.399999999999987033e-01,3.300000000000056222e-01
5.600000000000040501e-01,-1.000000000000000000e+00,9.400000000000026112e-01,-5.499999999999987121e-01,5.900000000000023004e-01,-1.000000000000000000e+00,1.500000000000010214e-01,6.600000000000032507e-01,3.900000000000012346e-01,-7.999999999999918288e-02,-1.000000000000000000e+00,-3.199999999999967315e-01,-4.899999999999968825e-01,-2.799999999999984723e-01,6.900000000000077183e-01,-1.000000000000000000e+00,-3.599999999999985434e-01,-5.099999999999986766e-01,-1.000000000000000000e+00,-3.799999999999967848e-01,4.500000000000048406e-01,-9.199999999999972644e-01,2.700000000000037925e-01,-6.999999999999739764e-02,1.900000000000054978e-01,9.500000000000061728e-01,-1.000000000000000000e+00,6.100000000000032063e-01,-1.000000000000000000e+00,3.200000000000029488e-01,-1.000000000000000000e+00,-7.499999999999971134e-01,7.600000000000015632e-01,-9.199999999999972644e-01,-1.299999999999974509e-01,2.600000000000028955e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,4.100000000000056932e-01,-1.299999999999983391e-01,-2.099999999999966338e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-5.699999999999987299e-01,3.300000000000038458e-01,-8.999999999999563904e-02,-7.999999999999989342e-01,-1.000000000000000000e+00,-2.099999999999984102e-01,-1.000000000000000000e+00,-5.099999999999986766e-01,-4.899999999999968825e-01,-9.399999999999972822e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.999999999999984013e-01,-6.799999999999961631e-01,-7.599999999999997868e-01,6.600000000000023626e-01,-2.899999999999984812e-01,-3.199999999999985079e-01,-1.000000000000000000e+00,-9.499999999999981792e-01,7.000000000000361489e-02,-6.999999999999961808e-01,9.800000000000061995e-01,-1.000000000000000000e+00,-1.000000000000000000e+00,-3.699999999999976641e-01,-1.999999999999912959e-02,-3.799999999999941203e-01,-8.999999999999830358e-02,-1.000000000000000000e+00,7.300000000000059774e-01,3.500000000000038636e-01,-5.399999999999987033e-01,8.100000000000069367e-01
